"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"015.020.2011.903.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"903";"Buchheim";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"688.00"
"015.020.2011.903.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"903";"Buchheim";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"695.00"
"015.020.2011.903.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"903";"Buchheim";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"944.00"
"015.020.2011.903.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"903";"Buchheim";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"91.00"
"015.020.2011.903.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"903";"Buchheim";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"348.00"
"015.020.2011.904.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"904";"Holweide";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2361.00"
"015.020.2011.904.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"904";"Holweide";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1301.00"
"015.020.2011.904.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"904";"Holweide";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1060.00"
"015.020.2011.904.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"904";"Holweide";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1487.00"
"015.020.2011.904.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"904";"Holweide";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"163.00"
"015.020.2011.904.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"904";"Holweide";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"711.00"
"015.020.2011.905.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"905";"Dellbrück";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2149.00"
"015.020.2011.905.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"905";"Dellbrück";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1137.00"
"015.020.2011.905.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"905";"Dellbrück";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1012.00"
"015.020.2011.905.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"905";"Dellbrück";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1492.00"
"015.020.2011.905.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"905";"Dellbrück";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"178.00"
"015.020.2011.905.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"905";"Dellbrück";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"479.00"
"015.020.2011.906.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"906";"Höhenhaus";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1599.00"
"015.020.2011.906.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"906";"Höhenhaus";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"797.00"
"015.020.2011.906.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"906";"Höhenhaus";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"802.00"
"015.020.2011.906.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"906";"Höhenhaus";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1119.00"
"015.020.2011.906.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"906";"Höhenhaus";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"122.00"
"015.020.2011.906.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"906";"Höhenhaus";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"358.00"
"015.020.2011.907.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"907";"Dünnwald";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1366.00"
"015.020.2011.907.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"907";"Dünnwald";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"702.00"
"015.020.2011.907.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"907";"Dünnwald";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"664.00"
"015.020.2011.907.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"907";"Dünnwald";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"873.00"
"015.020.2011.907.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"907";"Dünnwald";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"93.00"
"015.020.2011.907.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"907";"Dünnwald";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"400.00"
"015.020.2011.908.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"908";"Stammheim";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"717.00"
"015.020.2011.908.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"908";"Stammheim";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"405.00"
"015.020.2011.908.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"908";"Stammheim";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"312.00"
"015.020.2011.908.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"908";"Stammheim";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"468.00"
"015.020.2011.908.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"908";"Stammheim";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"52.00"
"015.020.2011.908.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"908";"Stammheim";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"197.00"
"015.020.2011.909.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"909";"Flittard";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"818.00"
"015.020.2011.909.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"909";"Flittard";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"455.00"
"015.020.2011.909.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"909";"Flittard";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"363.00"
"015.020.2011.909.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"909";"Flittard";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"545.00"
"015.020.2011.909.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"909";"Flittard";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"63.00"
"015.020.2011.909.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2011";"909";"Flittard";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"210.00"
"015.020.2012.000.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"000";"Stadt Köln";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"99327.00"
"015.020.2012.000.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"000";"Stadt Köln";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"53349.00"
"015.020.2012.000.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"000";"Stadt Köln";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"45978.00"
"015.020.2012.000.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"000";"Stadt Köln";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65858.00"
"015.020.2012.000.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"000";"Stadt Köln";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9369.00"
"015.020.2012.000.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"000";"Stadt Köln";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"24100.00"
"015.020.2012.001.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"001";"Innenstadt";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7784.00"
"015.020.2012.001.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"001";"Innenstadt";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4905.00"
"015.020.2012.001.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"001";"Innenstadt";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2879.00"
"015.020.2012.001.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"001";"Innenstadt";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4589.00"
"015.020.2012.001.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"001";"Innenstadt";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1139.00"
"015.020.2012.001.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"001";"Innenstadt";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2056.00"
"015.020.2012.002.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"002";"Rodenkirchen";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10045.00"
"015.020.2012.002.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"002";"Rodenkirchen";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5302.00"
"015.020.2012.002.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"002";"Rodenkirchen";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4743.00"
"015.020.2012.002.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"002";"Rodenkirchen";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6970.00"
"015.020.2012.002.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"002";"Rodenkirchen";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"860.00"
"015.020.2012.002.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"002";"Rodenkirchen";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2215.00"
"015.020.2012.003.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"003";"Lindenthal";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12911.00"
"015.020.2012.003.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"003";"Lindenthal";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7017.00"
"015.020.2012.003.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"003";"Lindenthal";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5894.00"
"015.020.2012.003.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"003";"Lindenthal";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9026.00"
"015.020.2012.003.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"003";"Lindenthal";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1346.00"
"015.020.2012.003.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"003";"Lindenthal";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2539.00"
"015.020.2012.004.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"004";"Ehrenfeld";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10114.00"
"015.020.2012.004.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"004";"Ehrenfeld";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5506.00"
"015.020.2012.004.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"004";"Ehrenfeld";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4608.00"
"015.020.2012.004.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"004";"Ehrenfeld";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6303.00"
"015.020.2012.004.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"004";"Ehrenfeld";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1123.00"
"015.020.2012.004.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"004";"Ehrenfeld";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2688.00"
"015.020.2012.005.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"005";"Nippes";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"10992.00"
"015.020.2012.005.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"005";"Nippes";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6062.00"
"015.020.2012.005.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"005";"Nippes";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4930.00"
"015.020.2012.005.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"005";"Nippes";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"7285.00"
"015.020.2012.005.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"005";"Nippes";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1063.00"
"015.020.2012.005.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"005";"Nippes";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2644.00"
"015.020.2012.006.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"006";"Chorweiler";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9128.00"
"015.020.2012.006.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"006";"Chorweiler";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4547.00"
"015.020.2012.006.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"006";"Chorweiler";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4581.00"
"015.020.2012.006.040";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"006";"Chorweiler";"40";"davon Ehepaare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6351.00"
"015.020.2012.006.050";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"006";"Chorweiler";"50";"nichteheliche Paare mit Kind(ern)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"647.00"
"015.020.2012.006.060";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"006";"Chorweiler";"60";"Alleinerziehende";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2130.00"
"015.020.2012.007.010";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"007";"Porz";"10";"Haushalte mit Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11123.00"
"015.020.2012.007.020";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"007";"Porz";"20";"darunter mit einem Kind";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5942.00"
"015.020.2012.007.030";"015";"Haushalte";"020";"Haushalte mit Kind(ern)";"2012";"007";"Porz";"30";"zwei und mehr Kindern";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5181.00"
